"region","dept_id","country","metric","type_group","Org L3","Org L4","Org L5","TA Leader","TA Leader L2","brady_aws","aws","dept","y"
"EMEA","5851","CHE","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","HARVIELI","SZWAJGIE","Y","AWS","5851 - AWS Public Sect",92
"EMEA","5851","CZE","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","HARVIELI","SZWAJGIE","Y","AWS","5851 - AWS Public Sect",12
"EMEA","5851","DEU","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","HARVIELI","SZWAJGIE","Y","AWS","5851 - AWS Public Sect",191
"EMEA","5851","DNK","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","HARVIELI","SZWAJGIE","Y","AWS","5851 - AWS Public Sect",26
"EMEA","5851","ESP","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","HARVIELI","SZWAJGIE","Y","AWS","5851 - AWS Public Sect",473
"EMEA","5851","FIN","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","HARVIELI","SZWAJGIE","Y","AWS","5851 - AWS Public Sect",26
"EMEA","5851","FRA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","HARVIELI","SZWAJGIE","Y","AWS","5851 - AWS Public Sect",255
"EMEA","5851","GBR","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","HARVIELI","SZWAJGIE","Y","AWS","5851 - AWS Public Sect",1283
"EMEA","5851","IRL","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","HARVIELI","SZWAJGIE","Y","AWS","5851 - AWS Public Sect",488
"EMEA","5851","ISR","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","HARVIELI","SZWAJGIE","Y","AWS","5851 - AWS Public Sect",79
"EMEA","5851","ITA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","HARVIELI","SZWAJGIE","Y","AWS","5851 - AWS Public Sect",206
"EMEA","5851","LUX","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","HARVIELI","SZWAJGIE","Y","AWS","5851 - AWS Public Sect",1
"EMEA","5851","NLD","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","HARVIELI","SZWAJGIE","Y","AWS","5851 - AWS Public Sect",41
"EMEA","5851","NOR","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","HARVIELI","SZWAJGIE","Y","AWS","5851 - AWS Public Sect",12
"EMEA","5851","POL","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","HARVIELI","SZWAJGIE","Y","AWS","5851 - AWS Public Sect",41
"EMEA","5851","PRT","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","HARVIELI","SZWAJGIE","Y","AWS","5851 - AWS Public Sect",25
"EMEA","5851","SAU","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","HARVIELI","SZWAJGIE","Y","AWS","5851 - AWS Public Sect",95
"EMEA","5851","SWE","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","HARVIELI","SZWAJGIE","Y","AWS","5851 - AWS Public Sect",82
"EMEA","5851","TUR","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","HARVIELI","SZWAJGIE","Y","AWS","5851 - AWS Public Sect",12
"EMEA","5851","ZAF","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","HARVIELI","SZWAJGIE","Y","AWS","5851 - AWS Public Sect",123
"Americas","5852","ARG","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","GREGARRI","LLEILA","Y","AWS","5852 - AWS Public Sect",133
"Americas","5852","BRA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","GREGARRI","LLEILA","Y","AWS","5852 - AWS Public Sect",371
"Americas","5852","CAN","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","DAKILBY","JJULC","Y","AWS","5852 - AWS Public Sect",460
"Americas","5852","CHL","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","GREGARRI","LLEILA","Y","AWS","5852 - AWS Public Sect",61
"Americas","5852","COL","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","GREGARRI","LLEILA","Y","AWS","5852 - AWS Public Sect",163
"Americas","5852","CRI","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","GREGARRI","LLEILA","Y","AWS","5852 - AWS Public Sect",11
"Americas","5852","MEX","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","GREGARRI","LLEILA","Y","AWS","5852 - AWS Public Sect",234
"Americas","5852","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","MAXPETE","GREGARRI","APPLETK","Y","AWS","5852 - AWS Public Sect",180
"APJC","5853","SGP","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","LEVDAVID","FINUALAH","QINWE","Y","AWS","5853 - AWS Public Sect",11
"Americas","5853","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","LEVDAVID","GREGARRI","APPLETK","Y","AWS","5853 - AWS Public Sect",959
"EMEA","5853","ITA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","LEVDAVID","HARVIELI","SZWAJGIE","Y","AWS","5853 - AWS Public Sect",12
"Americas","5854","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","LEVDAVID","GREGARRI","APPLETK","Y","AWS","5854 - AWS Public Sect",854
"Americas","5855","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","LEVDAVID","GREGARRI","APPLETK","Y","AWS","5855 - AWS Public Sect",859
"Americas","5856","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","KMAJERUS","GREGARRI","APPLETK","Y","AWS","5856 - AWS Public Sect",2095
"Americas","5857","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","KMAJERUS","GREGARRI","APPLETK","Y","AWS","5857 - AWS Public Sect",1238
"EMEA","5857","IRL","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","KMAJERUS","HARVIELI","SZWAJGIE","Y","AWS","5857 - AWS Public Sect",11
"Americas","5858","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","LEVDAVID","GREGARRI","APPLETK","Y","AWS","5858 - AWS Public Sect",661
"APJC","5859","AUS","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","SANDYCT","FINUALAH","MACKAE","Y","AWS","5859 - AWS Public Sect",44
"APJC","5859","IND","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","SANDYCT","FINUALAH","ANIWARRI","Y","AWS","5859 - AWS Public Sect",11
"APJC","5859","JPN","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","SANDYCT","FINUALAH","NEALMOSE","Y","AWS","5859 - AWS Public Sect",11
"APJC","5859","SGP","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","SANDYCT","FINUALAH","QINWE","Y","AWS","5859 - AWS Public Sect",108
"Americas","5859","BRA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","SANDYCT","GREGARRI","LLEILA","Y","AWS","5859 - AWS Public Sect",12
"Americas","5859","CAN","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","SANDYCT","DAKILBY","JJULC","Y","AWS","5859 - AWS Public Sect",36
"Americas","5859","COL","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","SANDYCT","GREGARRI","LLEILA","Y","AWS","5859 - AWS Public Sect",12
"Americas","5859","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","SANDYCT","GREGARRI","APPLETK","Y","AWS","5859 - AWS Public Sect",2271
"EMEA","5859","DEU","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","SANDYCT","HARVIELI","SZWAJGIE","Y","AWS","5859 - AWS Public Sect",23
"EMEA","5859","GBR","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","SANDYCT","HARVIELI","SZWAJGIE","Y","AWS","5859 - AWS Public Sect",92
"EMEA","5859","SWE","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","SANDYCT","HARVIELI","SZWAJGIE","Y","AWS","5859 - AWS Public Sect",12
"APJC","5860","JPN","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","EKILLAM","FINUALAH","NEALMOSE","Y","AWS","5860 - AWS Public Sect",1
"APJC","5860","SGP","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","EKILLAM","FINUALAH","QINWE","Y","AWS","5860 - AWS Public Sect",3
"Americas","5860","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","EKILLAM","GREGARRI","APPLETK","Y","AWS","5860 - AWS Public Sect",299
"EMEA","5860","IRL","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","EKILLAM","HARVIELI","SZWAJGIE","Y","AWS","5860 - AWS Public Sect",3
"Americas","5865","USA","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RABUCHIN","GREGARRI","ELLENMED","Y","AWS","5865 - AWS GBO - Fixed",686
"EMEA","5865","IRL","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RABUCHIN","HARVIELI","UNSUPPORTED","Y","AWS","5865 - AWS GBO - Fixed",1
"APJC","5866","CHN","BIS Plan","2021 Q2 Guidance","GARMAN","ELAINECN","ELAINECN","FINUALAH","JANETLI","Y","AWS","5866 - AWS GCR Fixed",409
"APJC","5866","TWN","BIS Plan","2021 Q2 Guidance","GARMAN","ELAINECN","ELAINECN","FINUALAH","JANETLI","Y","AWS","5866 - AWS GCR Fixed",58
"Americas","5866","USA","BIS Plan","2021 Q2 Guidance","GARMAN","ELAINECN","ELAINECN","GREGARRI","LLEILA","Y","AWS","5866 - AWS GCR Fixed",11
"Americas","5867","USA","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","GREGARRI","ELLENMED","Y","AWS","5867 - AWS re:invent",115
"Americas","5868","USA","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","GREGARRI","ELLENMED","Y","AWS","5868 - AWS Brand Adver",487
"EMEA","5868","DEU","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","HARVIELI","NSSEIFFE","Y","AWS","5868 - AWS Brand Adver",12
"EMEA","5868","GBR","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","HARVIELI","NSSEIFFE","Y","AWS","5868 - AWS Brand Adver",12
"Americas","7371","USA","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","GREGARRI","ELLENMED","Y","AWS","7371 - Elemental Marke",388
"EMEA","7371","GBR","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","HARVIELI","NSSEIFFE","Y","AWS","7371 - Elemental Marke",13
"Americas","4603","USA","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","GREGARRI","ELLENMED","Y","AWS","AWS Digital Marketing - VAR",217
"APJC","4602","IND","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","FINUALAH","ANIWARRI","Y","AWS","AWS Elemental Marketing - VAR",25
"APJC","4602","JPN","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","FINUALAH","NEALMOSE","Y","AWS","AWS Elemental Marketing - VAR",12
"APJC","4602","KOR","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","FINUALAH","QINWE","Y","AWS","AWS Elemental Marketing - VAR",12
"APJC","4602","SGP","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","FINUALAH","QINWE","Y","AWS","AWS Elemental Marketing - VAR",12
"Americas","4602","BRA","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","GREGARRI","LLEILA","Y","AWS","AWS Elemental Marketing - VAR",12
"Americas","4602","USA","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","GREGARRI","ELLENMED","Y","AWS","AWS Elemental Marketing - VAR",258
"EMEA","4602","DEU","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","HARVIELI","NSSEIFFE","Y","AWS","AWS Elemental Marketing - VAR",12
"EMEA","4602","ESP","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","HARVIELI","NSSEIFFE","Y","AWS","AWS Elemental Marketing - VAR",12
"EMEA","4602","FRA","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","HARVIELI","NSSEIFFE","Y","AWS","AWS Elemental Marketing - VAR",12
"EMEA","4602","GBR","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","HARVIELI","NSSEIFFE","Y","AWS","AWS Elemental Marketing - VAR",27
"EMEA","4602","ISR","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","HARVIELI","NSSEIFFE","Y","AWS","AWS Elemental Marketing - VAR",11
"EMEA","4602","LUX","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","HARVIELI","NSSEIFFE","Y","AWS","AWS Elemental Marketing - VAR",12
"EMEA","4602","SWE","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","HARVIELI","NSSEIFFE","Y","AWS","AWS Elemental Marketing - VAR",12
"APJC","4601","AUS","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","FINUALAH","MACKAE","Y","AWS","AWS Marketing - Variable",19
"APJC","4601","IND","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","FINUALAH","ANIWARRI","Y","AWS","AWS Marketing - Variable",1
"APJC","4601","JPN","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","FINUALAH","NEALMOSE","Y","AWS","AWS Marketing - Variable",18
"APJC","4601","SGP","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","FINUALAH","QINWE","Y","AWS","AWS Marketing - Variable",77
"Americas","4601","BRA","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","GREGARRI","LLEILA","Y","AWS","AWS Marketing - Variable",20
"Americas","4601","MEX","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","GREGARRI","LLEILA","Y","AWS","AWS Marketing - Variable",2
"Americas","4601","USA","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","GREGARRI","ELLENMED","Y","AWS","AWS Marketing - Variable",830
"EMEA","4601","AUT","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","HARVIELI","NSSEIFFE","Y","AWS","AWS Marketing - Variable",20
"EMEA","4601","CHE","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","HARVIELI","NSSEIFFE","Y","AWS","AWS Marketing - Variable",20
"EMEA","4601","FIN","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","HARVIELI","NSSEIFFE","Y","AWS","AWS Marketing - Variable",1
"EMEA","4601","GBR","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","HARVIELI","NSSEIFFE","Y","AWS","AWS Marketing - Variable",59
"EMEA","4601","LUX","BIS Plan","2021 Q2 Guidance","GARMAN","RACHET","RACHET","HARVIELI","NSSEIFFE","Y","AWS","AWS Marketing - Variable",1
"Americas","7479","CAN","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","LEVDAVID","DAKILBY","JJULC","Y","AWS","AWS PSS: Fed Financials",11
"Americas","7479","USA","BIS Plan","2021 Q2 Guidance","GARMAN","MAXPETE","LEVDAVID","GREGARRI","APPLETK","Y","AWS","AWS PSS: Fed Financials",496
"APJC","4141","AUS","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","FINUALAH","MACKAE","Y","AWS","AWS T&C Curriculum",74
"APJC","4141","JPN","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","FINUALAH","NEALMOSE","Y","AWS","AWS T&C Curriculum",12
"APJC","4141","SGP","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","FINUALAH","QINWE","Y","AWS","AWS T&C Curriculum",13
"Americas","4141","BRA","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","GREGARRI","LLEILA","Y","AWS","AWS T&C Curriculum",13
"Americas","4141","CAN","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","DAKILBY","JJULC","Y","AWS","AWS T&C Curriculum",46
"Americas","4141","USA","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","GREGARRI","APPLETK","Y","AWS","AWS T&C Curriculum",3100
"EMEA","4141","FRA","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","SZWAJGIE","Y","AWS","AWS T&C Curriculum",29
"EMEA","4141","GBR","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","SZWAJGIE","Y","AWS","AWS T&C Curriculum",29
"EMEA","4141","LUX","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","SZWAJGIE","Y","AWS","AWS T&C Curriculum",30
"Americas","4103","USA","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","GREGARRI","APPLETK","Y","AWS","AWS T&C: Learning Service Development",1183
"APJC","4004","SGP","BIS Plan","2021 Q2 Guidance","GARMAN","BTAPTICH","BTAPTICH","FINUALAH","QINWE","Y","AWS","AWS WW Business Development",12
"Americas","4004","CAN","BIS Plan","2021 Q2 Guidance","GARMAN","BTAPTICH","BTAPTICH","DAKILBY","JJULC","Y","AWS","AWS WW Business Development",12
"Americas","4004","USA","BIS Plan","2021 Q2 Guidance","GARMAN","BTAPTICH","BTAPTICH","GREGARRI","LLEILA","Y","AWS","AWS WW Business Development",2598
"EMEA","4004","ARE","BIS Plan","2021 Q2 Guidance","GARMAN","BTAPTICH","BTAPTICH","HARVIELI","SZWAJGIE","Y","AWS","AWS WW Business Development",12
"EMEA","4004","CHE","BIS Plan","2021 Q2 Guidance","GARMAN","BTAPTICH","BTAPTICH","HARVIELI","NSSEIFFE","Y","AWS","AWS WW Business Development",27
"EMEA","4004","DEU","BIS Plan","2021 Q2 Guidance","GARMAN","BTAPTICH","BTAPTICH","HARVIELI","NSSEIFFE","Y","AWS","AWS WW Business Development",28
"EMEA","4004","ESP","BIS Plan","2021 Q2 Guidance","GARMAN","BTAPTICH","BTAPTICH","HARVIELI","NSSEIFFE","Y","AWS","AWS WW Business Development",28
"EMEA","4004","FIN","BIS Plan","2021 Q2 Guidance","GARMAN","BTAPTICH","BTAPTICH","HARVIELI","NSSEIFFE","Y","AWS","AWS WW Business Development",12
"EMEA","4004","FRA","BIS Plan","2021 Q2 Guidance","GARMAN","BTAPTICH","BTAPTICH","HARVIELI","NSSEIFFE","Y","AWS","AWS WW Business Development",56
"EMEA","4004","GBR","BIS Plan","2021 Q2 Guidance","GARMAN","BTAPTICH","BTAPTICH","HARVIELI","NSSEIFFE","Y","AWS","AWS WW Business Development",156
"EMEA","4004","IRL","BIS Plan","2021 Q2 Guidance","GARMAN","BTAPTICH","BTAPTICH","HARVIELI","NSSEIFFE","Y","AWS","AWS WW Business Development",12
"EMEA","4004","ISR","BIS Plan","2021 Q2 Guidance","GARMAN","BTAPTICH","BTAPTICH","HARVIELI","NSSEIFFE","Y","AWS","AWS WW Business Development",69
"EMEA","4004","NLD","BIS Plan","2021 Q2 Guidance","GARMAN","BTAPTICH","BTAPTICH","HARVIELI","NSSEIFFE","Y","AWS","AWS WW Business Development",28
"EMEA","4004","SWE","BIS Plan","2021 Q2 Guidance","GARMAN","BTAPTICH","BTAPTICH","HARVIELI","NSSEIFFE","Y","AWS","AWS WW Business Development",12
"APJC","4000","SGP","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","QINWE","Y","AWS","AWS WW Commercial Field Sales",4
"APJC","4000","TWN","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","JANETLI","Y","AWS","AWS WW Commercial Field Sales",4
"Americas","4000","USA","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","GREGARRI","LLEILA","Y","AWS","AWS WW Commercial Field Sales",69
"EMEA","4000","ESP","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WW Commercial Field Sales",6
"EMEA","4000","FRA","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WW Commercial Field Sales",20
"APJC","4085","AUS","BIS Plan","2021 Q2 Guidance","GARMAN","BTAPTICH","BTAPTICH","FINUALAH","MACKAE","Y","AWS","AWS WW Elemental Sales Field Sales",59
"APJC","4085","CHN","BIS Plan","2021 Q2 Guidance","GARMAN","BTAPTICH","BTAPTICH","FINUALAH","JANETLI","Y","AWS","AWS WW Elemental Sales Field Sales",12
"APJC","4085","HKG","BIS Plan","2021 Q2 Guidance","GARMAN","BTAPTICH","BTAPTICH","FINUALAH","JANETLI","Y","AWS","AWS WW Elemental Sales Field Sales",24
"APJC","4085","IND","BIS Plan","2021 Q2 Guidance","GARMAN","BTAPTICH","BTAPTICH","FINUALAH","ANIWARRI","Y","AWS","AWS WW Elemental Sales Field Sales",60
"APJC","4085","JPN","BIS Plan","2021 Q2 Guidance","GARMAN","BTAPTICH","BTAPTICH","FINUALAH","NEALMOSE","Y","AWS","AWS WW Elemental Sales Field Sales",72
"APJC","4085","KOR","BIS Plan","2021 Q2 Guidance","GARMAN","BTAPTICH","BTAPTICH","FINUALAH","QINWE","Y","AWS","AWS WW Elemental Sales Field Sales",13
"APJC","4085","SGP","BIS Plan","2021 Q2 Guidance","GARMAN","BTAPTICH","BTAPTICH","FINUALAH","QINWE","Y","AWS","AWS WW Elemental Sales Field Sales",37
"Americas","4085","BRA","BIS Plan","2021 Q2 Guidance","GARMAN","BTAPTICH","BTAPTICH","GREGARRI","LLEILA","Y","AWS","AWS WW Elemental Sales Field Sales",24
"Americas","4085","CAN","BIS Plan","2021 Q2 Guidance","GARMAN","BTAPTICH","BTAPTICH","DAKILBY","JJULC","Y","AWS","AWS WW Elemental Sales Field Sales",24
"Americas","4085","COL","BIS Plan","2021 Q2 Guidance","GARMAN","BTAPTICH","BTAPTICH","GREGARRI","LLEILA","Y","AWS","AWS WW Elemental Sales Field Sales",12
"Americas","4085","MEX","BIS Plan","2021 Q2 Guidance","GARMAN","BTAPTICH","BTAPTICH","GREGARRI","LLEILA","Y","AWS","AWS WW Elemental Sales Field Sales",12
"Americas","4085","USA","BIS Plan","2021 Q2 Guidance","GARMAN","BTAPTICH","BTAPTICH","GREGARRI","LLEILA","Y","AWS","AWS WW Elemental Sales Field Sales",650
"EMEA","4085","ARE","BIS Plan","2021 Q2 Guidance","GARMAN","BTAPTICH","BTAPTICH","HARVIELI","SZWAJGIE","Y","AWS","AWS WW Elemental Sales Field Sales",24
"EMEA","4085","DEU","BIS Plan","2021 Q2 Guidance","GARMAN","BTAPTICH","BTAPTICH","HARVIELI","NSSEIFFE","Y","AWS","AWS WW Elemental Sales Field Sales",24
"EMEA","4085","FRA","BIS Plan","2021 Q2 Guidance","GARMAN","BTAPTICH","BTAPTICH","HARVIELI","NSSEIFFE","Y","AWS","AWS WW Elemental Sales Field Sales",36
"EMEA","4085","GBR","BIS Plan","2021 Q2 Guidance","GARMAN","BTAPTICH","BTAPTICH","HARVIELI","NSSEIFFE","Y","AWS","AWS WW Elemental Sales Field Sales",271
"EMEA","4085","LUX","BIS Plan","2021 Q2 Guidance","GARMAN","BTAPTICH","BTAPTICH","HARVIELI","NSSEIFFE","Y","AWS","AWS WW Elemental Sales Field Sales",24
"EMEA","4085","PRT","BIS Plan","2021 Q2 Guidance","GARMAN","BTAPTICH","BTAPTICH","HARVIELI","NSSEIFFE","Y","AWS","AWS WW Elemental Sales Field Sales",12
"Americas","4025","CAN","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","MILOTICH","DAKILBY","JJULC","Y","AWS","AWS WW Sales Other Support",50
"Americas","4025","USA","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","MILOTICH","GREGARRI","ELLENMED","Y","AWS","AWS WW Sales Other Support",1315
"EMEA","4025","GBR","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","MILOTICH","HARVIELI","NSSEIFFE","Y","AWS","AWS WW Sales Other Support",32
"APJC","4003","AUS","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","FINUALAH","MACKAE","Y","AWS","AWS WW Solutions Architects",75
"APJC","4003","IND","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","FINUALAH","ANIWARRI","Y","AWS","AWS WW Solutions Architects",12
"APJC","4003","NZL","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","FINUALAH","MACKAE","Y","AWS","AWS WW Solutions Architects",13
"APJC","4003","SGP","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","FINUALAH","QINWE","Y","AWS","AWS WW Solutions Architects",35
"APJC","4003","TWN","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","FINUALAH","JANETLI","Y","AWS","AWS WW Solutions Architects",3
"Americas","4003","BRA","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","GREGARRI","LLEILA","Y","AWS","AWS WW Solutions Architects",12
"Americas","4003","CAN","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","DAKILBY","JJULC","Y","AWS","AWS WW Solutions Architects",165
"Americas","4003","CRI","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","GREGARRI","LLEILA","Y","AWS","AWS WW Solutions Architects",12
"Americas","4003","MEX","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","GREGARRI","LLEILA","Y","AWS","AWS WW Solutions Architects",11
"Americas","4003","USA","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","GREGARRI","APPLETK","Y","AWS","AWS WW Solutions Architects",3210
"EMEA","4003","CHE","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","NSSEIFFE","Y","AWS","AWS WW Solutions Architects",12
"EMEA","4003","ESP","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","NSSEIFFE","Y","AWS","AWS WW Solutions Architects",12
"EMEA","4003","FRA","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","NSSEIFFE","Y","AWS","AWS WW Solutions Architects",12
"EMEA","4003","GBR","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","NSSEIFFE","Y","AWS","AWS WW Solutions Architects",49
"EMEA","4003","LUX","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","NSSEIFFE","Y","AWS","AWS WW Solutions Architects",167
"EMEA","4003","NLD","BIS Plan","2021 Q2 Guidance","GARMAN","RABUCHIN","RUDYV","HARVIELI","NSSEIFFE","Y","AWS","AWS WW Solutions Architects",12
"APJC","4459","AUS","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","BOBVAN","FINUALAH","MACKAE","Y","AWS","AWS WWCO Startup Business Development - VAR",84
